date,ret_pct,realized_var,pred_var,pred_vol,VaR_1,VaR_5,std_resid,squared_std_resid
2020-03-12,-10.056879524166359,101.14082576359657,1.3261192977452845,1.1515725325594062,-2.6789583129234016,-1.8941682568780316,-8.733170720748808,76.26827083774425
2020-03-13,8.20279959915915,67.2859212639655,1.350980818518061,1.1623170043142537,-2.7039536919479827,-1.91184134021367,7.057282624888256,49.805238047549665
2020-03-16,-11.5886490440574,134.29678666633248,1.367181375576749,1.1692653144503813,-2.72011787846134,-1.9232702933422632,-9.911051752616727,98.2289468430471
2020-03-17,5.2585032825223,27.651856772297805,1.4002441250872162,1.1833191138011827,-2.752811904703273,-1.9463867361768772,4.443858990522329,19.74788272764613
2020-03-18,-5.19598851169407,26.998296613656755,1.4066651878734908,1.1860291682220512,-2.7591164340437953,-1.9508443790202785,-4.380995552987332,19.193122035294778
2020-03-19,0.21225003870526,0.04505007893038437,1.4130682002556803,1.1887254520097061,-2.7653889281010176,-1.9552793711876932,0.17855261561567617,0.03188103654319941
2020-03-20,-4.405005734324869,19.404075519434983,1.41272719357148,1.1885820096112343,-2.765055231182285,-1.9550434294383083,-3.7061016393523194,13.73518936120995
2020-03-23,-2.59006563056907,6.708439970655154,1.41723449024805,1.1904765811422122,-2.769462663635594,-1.9581597222925564,-2.175654415716444,4.733472136626462
2020-03-24,8.67310030664167,75.22266892906784,1.418576175547625,1.1910399554790867,-2.770773268326471,-1.9590863906138958,7.281955795641618,53.02688020967855
2020-03-25,1.48591657556593,2.20794806954158,1.4366969130026759,1.1986229236097046,-2.788413890116053,-1.9715592632466,1.239686432069085,1.5368224498561782
2020-03-26,5.67486510447716,32.20409395401256,1.4368668210888789,1.198693797885381,-2.7885787683365977,-1.971675841056004,4.734207446879432,22.412720150088667
2020-03-27,-3.02382866792934,9.143539812991326,1.4443838126954813,1.201825200557669,-2.7958635002860404,-1.9768265400989624,-2.5160303399581134,6.33040867158974
2020-03-30,3.19594611611719,10.21407157712455,1.4463291842320998,1.2026342686918994,-2.7977456742200615,-1.9781573387540021,2.6574547219525084,7.062065599227684
2020-03-31,-1.5017463040874302,2.255241961840256,1.4484470882684086,1.2035144736430918,-2.7997933371369883,-1.9796051470604317,-1.2478007842660814,1.5570067972150479
2020-04-01,-4.60491782510228,21.205268175944713,1.4486684828030623,1.2036064484718676,-2.800007302584376,-1.9797564321911316,-3.825933161914189,14.637764559434705
2020-04-02,2.2813049164399803,5.204352121773225,1.4536091682334333,1.2056571520268244,-2.804777952439738,-1.9831295393713047,1.8921671991120275,3.580296709395455
2020-04-03,-1.4559543069553,2.119802943941688,1.454502250835832,1.2060274668662534,-2.8056394335791692,-1.9837386530780534,-1.2072314660780137,1.4574078126888703
2020-04-06,6.50067034577919,42.25871494449293,1.4546872123371144,1.206104146554979,-2.805817817210018,-1.9838647799421674,5.389808470808423,29.05003535199823
2020-04-07,0.10192179288965,0.01038805186584071,1.4646532746626402,1.2102286042986425,-2.815412740713561,-1.9906489092210402,0.08421697564214838,0.007092498986310213
2020-04-08,3.30172910654686,10.901415093018727,1.4642935227335505,1.2100799654293721,-2.815066954996034,-1.9904044200378148,2.7285214207933017,7.4448291437278975
2020-04-09,1.5102567393759199,2.280875418830385,1.4665694510162388,1.2110200043831807,-2.817253812617742,-1.9919506465204626,1.2470947910931927,1.5552454179717738
2020-04-13,-0.91718004299625,0.841219231270603,1.4667470707480361,1.211093336926612,-2.8174244096242513,-1.992071267820499,-0.7573157369718301,0.5735271254651861
2020-04-14,2.90660683427619,8.448363289061055,1.4666073794953325,1.211035664006363,-2.817290242348841,-1.9919764043084507,2.4001001132043607,5.760480553403585
2020-04-15,-2.1476990375378797,4.612611155841135,1.4682817108570134,1.2117267476031934,-2.8188979432051116,-1.9931131356692238,-1.7724285131000435,3.141502834050031
2020-04-16,0.48128172446100004,0.23163209830015397,1.4690894732511324,1.2120600122317098,-2.8196732326651537,-1.9936613072021736,0.39707747108564234,0.15767051804376914
2020-04-17,2.6656618192521098,7.105752934618468,1.4687777089410619,1.2119313961363745,-2.8193740268852028,-1.9934497525512769,2.199515441014412,4.837868175260823
2020-05-22,0.1897034353119,0.03598739336913623,1.4701233152258806,1.2124864185737836,-2.8206652021525143,-1.9943626832204888,0.1564581940101591,0.02447916647292058
2020-05-26,1.22453269850835,1.4994803297161416,1.4697677696980755,1.2123397913530989,-2.820324096229398,-1.9941215029047357,1.0100573347853596,1.020215819553704
2020-05-27,1.47694039070973,2.18135291770981,1.4697558835182531,1.2123348891780081,-2.8203126920647974,-1.9941134395442577,1.218261062923901,1.484160017436473
2020-05-28,-0.18465353816479,0.034096929156775556,1.4699074245195065,1.2123973872124216,-2.820458084234287,-1.9942162396628402,-0.152304467258339,0.023196650746846452
2020-05-29,0.44458466233221006,0.19765552198104525,1.4695577106973974,1.2122531545421515,-2.820122548868437,-1.9939789980320215,0.36674242559519055,0.13450000673144388
2020-06-01,0.4033468140717,0.1626886524217905,1.4692382259547485,1.212121374266929,-2.8198159821053324,-1.9937622387683611,0.3327610770956312,0.1107299344298446
2020-06-02,0.8246285634087599,0.6800122675895951,1.4689109538174594,1.2119863670097364,-2.8195019082595825,-1.993540171591703,0.6803942567797343,0.46293634465884703
2020-06-03,1.32205636188071,1.7478330239892588,1.4687040557692823,1.2119010090635631,-2.8193033359829696,-1.993399770264351,1.0908946786852367,1.1900511999837657
2020-06-04,-0.26303802721967,0.06918900376361586,1.4687512628966506,1.2119204853853451,-2.8193486446827416,-1.9934318059628735,-0.21704231456738995,0.047107366312769856
2020-06-05,2.53064470604789,6.404162628248212,1.4684122322905289,1.2117806040247256,-2.8190232319768462,-1.9932017215995157,2.0883687176067838,4.361283900678602
2020-06-08,1.2015192703078201,1.4436485569210364,1.4695821967831617,1.2122632539111138,-2.8201460435139514,-1.993995610015689,0.9911372521037568,0.9823530525077859
2020-06-09,-0.74844885511975,0.5601756887300645,1.4695559938541793,1.212252446421198,-2.820120901532762,-1.9939778332767026,-0.6174034602522889,0.3811870327314996
2020-06-10,-0.55955118415909,0.31309752769383986,1.4693457246012587,1.2121657166416062,-2.819919137894393,-1.9938351754841765,-0.4616127782506236,0.21308635704425938
2020-06-11,-5.93773350721571,35.25667920271218,1.46907173966779,1.2120526967371468,-2.819656214279929,-1.9936492742844087,-4.898907055114125,23.99929033464695
2020-06-12,1.19041647305913,1.4170913793305384,1.4774540292736003,1.215505668137175,-2.827689026955509,-1.9993289068155047,0.9793590472379323,0.9591441434067906
2020-06-15,0.9292605204874,0.8635251149365136,1.4774204577812273,1.215491858377187,-2.8276569006497194,-1.9993061917817012,0.7645139817950433,0.5844816283601117
2020-06-16,1.90647557552035,3.6346491200556494,1.4772552887283668,1.215423913179417,-2.8274988364833358,-1.9991944318767152,1.568568426906475,2.460406909887854
2020-06-17,-0.41625136770564003,0.17326520111681595,1.4777531818095064,1.2156287187334407,-2.827975285448531,-1.9995313070350709,-0.34241653005642286,0.11724908005588114
2020-06-18,0.03848964714361,0.0014814529372396054,1.477440690689797,1.2155001812792119,-2.8276762626151513,-1.9993198817372837,0.031665686057819324,0.0010027156735123732
2020-06-19,-0.57313356258825,0.3284820805650995,1.4770788454834234,1.2153513259479432,-2.8273299733317145,-1.9990750365057552,-0.47157850602682344,0.22238628734649074
2020-06-22,0.63944924468515,0.4088953365284088,1.4768072047438723,1.2152395668113642,-2.8270699827019294,-1.9988912090846085,0.5261919230979158,0.276877939933483
