date,ret_pct,realized_var,pred_var,pred_vol,VaR_1,VaR_5,std_resid,squared_std_resid
2008-01-09,1.0455604934676,1.0931967455002112,1.595976056120351,1.2633194592502528,-2.93892053826125,-2.0779755945461513,0.8276295325080426,0.6849706430794812
2008-01-10,0.65325280922161,0.4267392327559252,1.443999893500447,1.2016654665506732,-2.7954919034184535,-1.9765638010382083,0.5436228529531958,0.2955258062529719
2008-01-11,-0.81012806069642,0.6563074747277423,1.3084110783785348,1.1438579799863857,-2.661011579945979,-1.8814789470979916,-0.7082418227357754,0.5016064794720935
2008-01-14,0.8030652558737399,0.6449138051915553,1.288101837134493,1.1349457419341653,-2.64027861390025,-1.8668196200135418,0.7075803064428108,0.5006698900657021
2008-01-15,-2.2258885182282,4.954579695580133,1.1693232616335558,1.0813525149707452,-2.5156021242909095,-1.778666606262727,-2.058430056260071,4.237134296514839
2008-01-16,-0.86502369438301,0.748265991844031,1.7588450483187787,1.3262145559142302,-3.0852364126730873,-2.181428822411358,-0.6522501887235759,0.42543030868994036
2008-01-17,-2.62575167050229,6.894571835145566,1.7030803188746721,1.305021194799024,-3.0359332820989473,-2.146568845513719,-2.012037567640165,4.048295173595351
2008-01-18,-1.03214105998707,1.0653151677112322,2.4997503123351974,1.5810598699401606,-3.6780952671665808,-2.600612061498497,-0.6528159240586722,0.42616863070457806
2008-01-22,-1.01980569608715,1.0400036577717966,2.40895965114697,1.5520823596533047,-3.610683497715757,-2.552948298603138,-0.6570564311515972,0.43172315371767356
2008-01-23,2.37368057993343,5.634359495553104,2.3243929155463077,1.524595984366451,-3.5467406270020962,-2.5077372345208073,1.5569243289853067,2.424013366186348
2008-01-24,0.84062667077136,0.7066531996121405,2.0938727243947004,1.4470220193192294,-3.3662765983335734,-2.3801394167558785,0.5809356454484665,0.3374862241526264
2008-01-25,-1.4551181895233,2.1173689454815667,1.8882091556207885,1.3741212303216876,-3.1966840028332424,-2.260228289565648,-1.0589445511897453,1.1213635624944511
2008-01-28,1.6401309479848,2.690029526537519,2.0101583011956166,1.4178005153037632,-3.2982972145909177,-2.3320743198910616,1.156813621014521,1.3382177537647277
2008-01-29,0.49420284403414,0.24423645105143252,1.8135215268231615,1.3466705338809346,-3.132824133527356,-2.2150759119627312,0.36698125606855725,0.13467524230565597
2008-01-30,-0.7385129582965,0.5454013895718479,1.638087781539229,1.279878033852925,-2.977441543085323,-2.105212026038503,-0.5770182304584852,0.33295003828144154
2008-01-31,1.80701417109876,3.2653002145517385,1.5663285529568325,1.2515304842299417,-2.911495281285629,-2.0585844562259523,1.4438435130971687,2.084684090312774
2008-02-01,1.5960057299125099,2.5472342899135634,1.4175492348678338,1.1906087665004965,-2.7697701727628177,-1.9583771478585608,1.3404955303693746,1.796928266940271
2008-02-04,-1.26893371328682,1.6101927687158772,1.2848125535655168,1.133495722782189,-2.6369053649287313,-1.8644345507522644,-1.1194869885985945,1.2532511176415497
2008-02-05,-2.7138904545036002,7.365201399045758,1.4013357092988563,1.1837802622526092,-2.7538846964228663,-1.9471452578797697,-2.292562683330564,5.2558436569998355
2008-02-06,-0.8084681528975599,0.6536207542495923,2.294617623077469,1.5147995323069878,-3.523950671580421,-2.491623504819543,-0.5337129670658735,0.2848495312142581
2008-02-07,0.65922314433777,0.4345751540305763,2.1675832648778344,1.47227146439705,-3.4250155912110727,-2.4216710580706438,0.44775923481458385,0.20048833236174163
2008-02-08,-0.64421634126574,0.4150146943538164,1.9539716055792171,1.3978453439416025,-3.251874544116435,-2.2992509838995736,-0.4608638173441978,0.21239545813706612
2008-02-11,0.50971870399481,0.25981315720214876,1.829297250885006,1.3525151573586915,-3.1464207609294053,-2.2246894620882856,0.37686727665975495,0.14202894421694026
2008-02-12,0.92284426841073,0.8516415437385354,1.6521624343738162,1.285364708700926,-2.9902054574535235,-2.1142368030621412,0.7179629735932435,0.5154708314508524
2008-02-13,1.01708944744238,1.0344709440986457,1.4941277837888212,1.2223451982925368,-2.843600153391873,-2.010578932798196,0.8320803721102079,0.6923577456510621
2008-02-14,-0.8838660013587599,0.7812191083579234,1.3531337583619498,1.1632427770512697,-2.706107361386585,-1.913364100857884,-0.7598293484351494,0.5773406387433836
2008-02-15,-0.02214151631472,0.0004902467447150119,1.3458025553214135,1.1600873050427771,-2.698766635788033,-1.9081738112799713,-0.019086077589568616,0.00036427835775503333
2008-02-19,0.28077297949877,0.07883346601661673,1.2216834698417989,1.1052979099961235,-2.5713074431012664,-1.8180532761190062,0.25402470859621434,0.06452855257739161
2008-02-20,0.29470254972112,0.08684959281212919,1.1100666809146174,1.0535970201716676,-2.4510331879721234,-1.7330128799746312,0.27971088004131095,0.07823817641348464
2008-02-21,-0.8348034188304401,0.6968967480909911,1.0104853528315179,1.0052290051682342,-2.338512359097311,-1.6534545750677907,-0.8304609343129012,0.6896653634198568
2008-02-22,0.6138402430606099,0.37679984400070865,1.0280963749601202,1.013950874036864,-2.3588024601975106,-1.6678007727101514,0.605394461189934,0.3665024536394505
2008-02-25,1.25302303980783,1.5700667382892546,0.9373537747776115,0.9681703232270712,-2.252300973148731,-1.5924984676668277,1.2942175666274274,1.6749991097670194
2008-02-26,0.7472155374574401,0.558331059417811,0.8563958056193558,0.925416557891286,-2.1528408420525857,-1.5221747816884292,0.8074369656407421,0.6519544534831289
2008-02-27,-0.10123704894944,0.01024894007999131,0.7841674048767191,0.8855322720695836,-2.0600561185236312,-1.4565709694962328,-0.1143233873485358,0.013069836894843355
2008-02-28,-0.98151760539764,0.9633768097055173,0.7231556982172241,0.8503856173626316,-1.978292773066466,-1.3987598670262917,-1.1542029702262586,1.3321844964791176
2008-02-29,-2.25358347765487,5.078638490759019,0.8095564304076696,0.8997535387024991,-2.093139731921282,-1.4799628714972277,-2.5046675347392116,6.273359459576599
2008-03-03,-0.23943076278412,0.05732709016738555,1.4548320177717387,1.2061641752977654,-2.8059574649481807,-1.9839635184374613,-0.19850594777034544,0.03940461130020311
2008-03-04,-0.38273193572742,0.14648373462565795,1.3299535036323311,1.1532361005589147,-2.6828283508023802,-1.896904582735704,-0.33187647832211403,0.11014199686348862
2008-03-05,0.6296032489560199,0.39640025109597604,1.2326755058787295,1.110259206617414,-2.5828491449486917,-1.8262138828609178,0.5670777105052874,0.3215771297519186
2008-03-06,-2.09148096509261,4.374292627344715,1.1198734633746605,1.0582407398010438,-2.461836095259565,-1.7406511190495566,-1.9763753996900764,3.9060597205001093
2008-03-07,-1.03540968614881,1.0720732181707773,1.6353166111988893,1.278794984037273,-2.9749219924492007,-2.103430567621059,-0.8096760615059082,0.6555753245757192
2008-03-10,-1.32712440579236,1.7612591884497244,1.638688143810952,1.280112551227802,-2.9779871120817942,-2.105597772793153,-1.0367247821447163,1.0747982739130095
2008-03-11,3.5307566045007697,12.466242200225805,1.7380923649502895,1.3183673103313391,-3.0669809895942524,-2.168521252052761,2.678128148985582,7.172370382388941
2008-03-12,-0.9396045487179001,0.8828567079713687,1.5707920342933543,1.2533124248539764,-2.915640695068019,-2.061515487724408,-0.7496969870280936,0.5620455723590015
2008-03-13,0.22050895771962997,0.04862420043459756,1.554407670349841,1.2467588661605102,-2.9003948377340723,-2.0507358429380207,0.17686576266243387,0.031281498002164385
2008-03-14,-1.5616617934488901,2.4387875571180038,1.406913760015628,1.1861339553421562,-2.7593602053378787,-1.9510167384948416,-1.316598168710555,1.733430737851987
2008-03-17,-1.0158721996111402,1.0319963259427762,1.6252516551365634,1.2748535818424653,-2.9657529198325703,-2.0969475379256552,-0.7968540184379168,0.6349763267006558
2008-03-18,4.07038810004207,16.568059284964093,1.6240623411705528,1.2743870452772788,-2.964667593485986,-2.0961801535643025,3.1939967650537775,10.201615335173996
2008-03-19,-2.5082190283506502,6.29116269418028,1.4690576893736667,1.2120469006493382,-2.819642730563378,-1.993639740568355,-2.06940756748514,4.282447680364765
2008-03-20,1.8353740049926501,3.3685977382027605,2.2087376234676044,1.486182230908311,-3.457376873310823,-2.4445522328203664,1.2349589214715098,1.5251235377220747
2008-03-24,1.9790501572002999,3.916639524714532,1.9906883570315042,1.4109175585524139,-3.2822850627853013,-2.3207528635144548,1.4026688839500898,1.9674799980017905
2008-03-25,0.09642484655705,0.009297751033550636,1.796150996580446,1.3402055799691501,-3.1177844017389043,-2.2044420090728587,0.07194780263433136,0.005176486303908698
2008-03-26,-1.23111500520689,1.5156441560455607,1.6225902878196339,1.273809360861991,-2.9633236985746145,-2.095229947258583,-0.9664829314598461,0.9340892568032175
2008-03-27,-0.31579410335718,0.09972591571516529,1.6895016361744055,1.299808307472454,-3.0238062927491667,-2.137994408887721,-0.24295436607206977,0.05902682399348129
2008-03-28,-0.9610978487074799,0.923709074790146,1.5461706263461428,1.24345109527723,-2.892699811971939,-2.0452950440035327,-0.7729277430836162,0.5974172960283326
2008-03-31,0.34921377735708,0.12195026229600023,1.538221416950174,1.240250546039055,-2.8852542210559475,-2.0400306089808837,0.2815671224434062,0.0792800444410601
2008-04-01,3.45549015867927,11.940412236729285,1.3924728446176404,1.1800308659597174,-2.745162296327961,-1.9409780497885283,2.928304892998646,8.574969546359812
2008-04-02,0.06586193364777,0.004337794303823258,1.2624401168293333,1.1235836047350163,-2.6138463301824495,-1.8481305674316013,0.05861774181308275,0.0034360396552652293
2008-04-03,0.2484080810011,0.061706574706649066,1.14642860344167,1.0707140624096005,-2.4908533827922064,-1.7611679089823769,0.232002258793601,0.05382504808533302
2008-04-04,-0.10952921892623999,0.011996649798592208,1.0429264270674643,1.0212376937165335,-2.375754137667829,-1.6797865244891972,-0.10725144557447384,0.011502872577814325
