Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2000-01-01,91.56385040283203,93.13441387457873,86.2239345988933,93.13441387457873,42725700
2000-01-08,92.32951354980469,92.64362628992734,89.7577154900504,91.87797648587836,32748700
2000-01-15,90.73932647705078,92.34915442406898,90.34668551436341,91.30865587294747,24691300
2000-01-22,85.36013793945312,91.62276075515817,85.14418542856674,91.50496847649286,45836400
2000-01-29,89.58101654052734,90.46445851824457,84.81042986085428,85.32086300353535,38317400
2000-02-05,87.12703704833984,90.81786241226231,86.71476400236979,89.56141122454403,35834100
2000-02-12,85.00672912597656,88.71718450814967,84.57482426667599,87.81411071143029,45445900
2000-02-19,83.76010131835938,86.36134670091712,83.6128610136863,84.92820773543248,56469300
2000-02-26,88.6583251953125,89.03133409228126,83.37730449612316,83.78957748750969,48878800
2000-03-04,88.03012084960938,89.20804396534902,84.83009638518335,88.46202599204724,57263100
2000-03-11,92.30985260009766,92.97734196385846,85.24231816027732,85.87054344381691,64979500
2000-03-18,96.7170639038086,98.0947998568543,91.0093006697621,92.505128275926,57492300
2000-03-25,94.7094955444336,96.85482701042346,92.6625737787185,96.59896178970908,40621500
2000-04-01,95.37870025634766,96.3627974525543,89.05095528473896,94.55205861153408,48883000
2000-04-08,85.65579986572266,96.43166163651382,84.08124472113217,95.57549727664275,71239600
2000-04-15,90.57630920410156,91.40295087871526,84.82918137107295,85.1440924852115,50078700
2000-04-22,91.38324737548828,93.68603435436663,88.49000219689755,89.11982427659078,59044900
2000-04-29,90.39915466308594,93.51874229951075,88.03732175222804,92.30830293269607,43196900
2000-05-06,89.94641876220703,90.35973928605962,86.75794614962989,89.9070549027925,34030200
2000-05-13,88.88365936279297,93.03654955888449,88.43097464947493,89.90712045377288,29384700
2000-05-20,86.91543579101562,89.31663216024205,85.9707027932872,88.96235728609389,42993000
2000-05-27,93.11524963378906,93.90252716187014,87.84049019564586,88.17508314508032,29343000
2000-06-03,92.32797241210938,93.35143320201125,91.71783232582172,92.879066683595,25584900
2000-06-10,92.32797241210938,93.76475390562547,91.08801030126672,92.5641556713175,28107200
2000-06-17,91.1446762084961,94.16310379721901,90.82902365019827,92.46647129636823,27055700
2000-06-24,91.71675872802734,92.79194981227718,90.60211109022706,91.77594355835302,28474400
2000-07-01,93.49234008789062,93.92636234615895,91.04603281401461,91.81543590821755,13182800
2000-07-08,95.4848861694336,95.4848861694336,92.90048119253363,93.3542316846611,24828600
2000-07-15,93.23588562011719,95.94852511922133,93.2358856201172,95.31721992670255,27173000
2000-07-22,89.70450592041016,93.97567933843717,89.33953267221848,93.5120646718153,36330200
2000-07-29,92.40725708007812,92.62426814495448,89.6847546298111,90.23714643131456,24945600
2000-08-05,93.05830383300781,94.20254415997717,91.89433522453899,92.62428164001943,22485100
2000-08-12,94.49845886230469,94.9719375705918,92.84128338329977,93.29503381207492,24001500
2000-08-19,95.4848861694336,95.72162555663054,94.24200438664964,94.71548316104352,18290300
2000-08-26,96.27403259277344,96.96452258063145,94.9127809024248,95.48490117807857,21099700
2000-09-02,94.57743835449219,96.0866527963192,94.27164980745535,95.87950571606844,15576700
2000-09-09,92.1705093383789,95.44540329175453,92.1705093383789,94.53790255768658,23881000
2000-09-16,91.94717407226562,93.01517738478495,90.137501792719,92.63939844149111,31969200
2000-09-23,90.89897918701172,92.60976284664542,89.94964258975834,92.36253977444403,38584900
2000-09-30,89.27718353271484,92.24385999038148,88.44651412456818,91.31430136697927,35595700
2000-10-07,87.06208801269531,89.43542980313681,84.03607722988242,89.43542980313681,45074400
2000-10-14,88.5453872680664,89.35627868597813,82.37470135615291,86.96316011116552,40528800
2000-10-21,88.14986419677734,89.8309811940235,84.82718589633791,88.56519898433228,39287000
2000-10-28,90.36493682861328,91.07693895726945,87.4378169663601,87.61581749852414,41242300
2000-11-04,86.46874237060547,91.3242035444352,86.40940883283973,90.60231216828538,34601900
2000-11-11,86.47859954833984,88.67393963978998,84.18437026358114,85.83581979183418,47027100
2000-11-18,85.34139251708984,86.31050682377291,83.62072017665258,85.91494996390227,22291300
2000-11-25,83.6800537109375,86.50828525919182,82.11760411434945,86.36984035822833,37031000
2000-12-02,84.7876205444336,88.26852122458762,83.225170807319,83.46250494460223,45573400
2000-12-09,82.88896179199219,88.32787004605991,82.63184976543626,86.94342067229722,34242700
2000-12-16,83.12335205078125,85.6825196914855,79.6912900209996,83.83753836911733,51360700
2000-12-23,83.2820816040039,85.24609448604211,82.70676469916444,83.0638579504441,26652700
2000-12-30,82.01238250732422,86.33717674694606,80.98078021163461,83.7978480190947,50299500
2001-01-06,83.7978515625,84.88896942138672,81.06013766202061,82.44883311878552,35562900
2001-01-13,85.07744598388672,86.45622236161321,83.49036526132383,83.79786215132039,32283100
2001-01-20,86.2578353881836,87.17040678373475,84.78978575186215,85.2262329410388,39669000
2001-01-27,85.57537841796875,88.05122000523693,85.54363487212784,86.01975899943096,39997600
2001-02-03,83.69630432128906,86.78159028445874,83.32810035354588,85.57541255550014,33064600
2001-02-10,82.78211975097656,85.1754399944752,82.08381010300666,83.60740359564207,33156800
2001-02-17,79.32862854003906,83.25189160164656,77.32256137211459,83.1884045090117,58125400
2001-02-24,78.4715805053711,81.15691703665463,77.29079264909291,79.8618640749788,64980800
2001-03-03,78.31290435791016,81.09981746290225,78.15419630025282,78.81442240131364,34657200
2001-03-10,73.01209259033203,77.76698701145524,72.8851231748928,77.66541147910385,115629200
2001-03-17,72.87127685546875,75.40470943793309,68.77194782772213,73.68604924091309,85642800
2001-03-24,74.27801513671875,75.52563565791566,71.3817499170802,73.6478356743128,55021700
2001-03-31,72.1201400756836,74.7172252072461,69.57397456348188,74.02976420983487,74741900
2001-04-07,75.65291595458984,75.74203132854649,71.78911130458883,72.56569229743123,48863400
2001-04-14,79.24942779541016,80.2042401784874,74.41807946812429,75.29650511224166,72192900
2001-04-21,80.06417846679688,80.10236939767175,76.98968226430391,78.70834700005724,45274600
2001-04-28,81.05718994140625,81.27998334512237,78.57468204813725,80.49066841125757,52989300
2001-05-05,79.66316223144531,81.15903364498938,79.18575615118067,80.75164751167762,38252000
2001-05-12,82.58488464355469,82.80130638823704,79.22394197578221,79.50402174553629,51112900
2001-05-19,81.54095458984375,84.08074847753633,81.413643400103,82.64853037382375,47532800
2001-05-26,80.66891479492188,81.70011388014161,79.56769574892893,81.61736036844961,37768200
2001-06-02,80.84075927734375,82.2602439056862,80.25514234418388,80.71345293758746,42329700
2001-06-09,77.56260681152344,80.83443083009692,76.63962326960485,80.65619992736184,53430100
2001-06-16,78.42151641845703,79.35350944732161,77.17034749462907,77.65549621863997,52358900
2001-06-23,78.26190948486328,79.16198762801776,76.96605644492013,78.69598879151661,46611200
2001-06-30,75.99577331542969,79.35988469714407,75.99577331542969,78.3895922371223,29009100
2001-07-07,78.0321273803711,78.08319669631202,74.74461443780423,76.27665982436567,54735200
2001-07-14,77.45761108398438,78.50451259782896,76.4937032977689,77.73210257409085,38883100
2001-07-21,77.11923217773438,77.80226799068713,74.5275270151681,77.75120357933565,53799700
2001-07-28,77.84063720703125,78.6768766908675,76.79374041390778,77.36187325150874,54293000
2001-08-04,76.14900970458984,77.56615190596541,74.90422039813654,77.464013249538,57890800
2001-08-11,74.52757263183594,76.8256381372283,74.05519366361763,76.34687428734499,51469600
2001-08-18,75.97665405273438,76.04687316342158,73.9083949049422,74.55951668218005,57082300
2001-08-25,72.86786651611328,76.0915405189588,71.52094368852876,75.9447223170353,69329700
2001-09-01,69.40160369873047,74.157322333327,69.34414950816108,72.67634645406343,100737400
2001-09-08,70.25064849853516,70.44215120079043,68.7505172112162,68.7505172112162,23408700
2001-09-15,62.098876953125,67.92064849382005,59.87741489315795,64.47354698775375,183182700
2001-09-22,66.91961669921875,70.23868627812533,63.472394790164095,63.89529014688547,111827300
2001-09-29,68.70732116699219,69.82221987363448,65.88803264223556,66.57363191836501,134806500
2001-10-06,70.16180419921875,70.67440381087363,67.61162870842963,68.09218901116401,103300800
2001-10-13,68.78418731689453,71.21902779600168,67.92558871028496,69.6043426690325,99714900
2001-10-20,70.68721771240234,71.62911670272852,68.39334199138533,68.75216368058861,101759500
2001-10-27,70.00162506103516,70.83459829863106,67.63726654956949,70.58470730505483,120413000
2001-11-03,72.22499084472656,73.09640701370921,70.3860454947317,70.55904989408711,97350600
2001-11-10,73.27584075927734,73.94221834819794,70.4821829354809,71.12293005307619,96541400
2001-11-17,74.12159729003906,74.23052308348103,72.7311777708969,73.63462830549003,48022400
2001-11-24,73.07721710205078,74.90334556904735,72.404430614388,74.1664853417293,83217900
2001-12-01,74.68548583984375,75.60816329522825,72.41083640262887,72.82091418535248,94495000
2001-12-08,72.48773956298828,74.57657710884723,71.76369688110641,74.23057298369166,86616100
2001-12-15,73.6538314819336,74.27535656539321,72.34030367518241,72.39796853191113,76638600
2001-12-22,74.58232116699219,75.06453445039946,73.68861960750354,73.83006962215536,36034700
2001-12-29,75.6239242553711,75.85538708697611,73.17427677177272,74.67878517720536,69155100
2002-01-05,73.90080261230469,75.86180056679319,73.7464908131099,75.67534415509527,68932300
2002-01-12,72.74991607666016,74.19012513016034,72.44129739824638,73.71434270187794,83899400
2002-01-19,73.00711822509766,73.45718214921952,72.02339866752463,73.13570651618137,49081700
2002-01-26,72.42845153808594,73.41859694570279,69.6959090181806,73.23214051452868,108769500
2002-02-02,70.78247833251953,72.1583980845008,69.43871300031131,72.1583980845008,130066600
2002-02-09,71.29684448242188,72.63418389885352,70.60888702676296,70.75676793270569,88336600
2002-02-16,70.49314880371094,71.12966893427061,69.32297815409248,70.82105519444099,98092400
2002-02-23,73.1292495727539,73.19997457924802,70.53172679471048,70.55744542482898,118432100
2002-03-02,75.2188491821289,75.80393704831637,73.07139482366993,73.23213260159031,109307600
2002-03-09,75.0002212524414,75.80390985372063,74.34440860681505,75.15452809039576,82338900
2002-03-16,74.17698669433594,75.91792581212654,73.58377831991338,75.50525868910388,93657600
2002-03-23,73.84169006347656,74.64768129020555,73.0550467584683,74.20922186608978,74000400
2002-03-30,72.66171264648438,74.21566095968407,72.31997320048266,73.6546942914848,101992900
2002-04-06,71.84278869628906,73.20975074853487,70.95297669926823,71.778310421614,89196400
2002-04-13,72.78419494628906,73.29358174680786,71.05615039088293,71.97175972261596,81059900
2002-04-20,69.24427795410156,72.49403329693791,69.17979967701449,72.46179169870577,95013900
2002-04-27,69.36682891845703,70.86919771975414,68.75427264510647,69.59250547416305,95625800
2002-05-04,68.16749572753906,70.51454113027326,67.63876582734902,69.40549672514813,110502300
