date,ret_pct,realized_var,pred_var,pred_vol,VaR_1,VaR_5,std_resid,squared_std_resid
2019-01-04,3.29470171773875,10.855059408870671,0.011413875150726255,0.10683573910787651,-0.24853709454519043,-0.17572915295963196,30.838947202976264,951.0406645879575
2019-01-07,0.78539937551678,0.616852179062148,0.011031081657247949,0.10502895627991335,-0.24433388915450482,-0.1727572596719431,7.477931832661528,55.9194644939326
2019-01-08,0.93513344857489,0.8744745666435665,0.011450263991653364,0.10700590634003977,-0.24893296272396484,-0.176009053148644,8.739082547492794,76.37156377189314
2019-01-09,0.46626319259628,0.2174013647700757,0.011645233221264123,0.10791308178929987,-0.25104336840173314,-0.1775012239766408,4.320729098504092,18.668699942659984
2019-01-10,0.35211915964081,0.12398790258615022,0.011907565201518427,0.10912179068141444,-0.2538552457632381,-0.17948937318176394,3.2268455039272252,10.412531906215348
2019-01-11,0.03863479151728,0.0014926471155836906,0.012237471508151286,0.11062310567034035,-0.25734782669599154,-0.18195881658649535,0.3492470337292161,0.12197349056865622
2019-01-14,-0.6119637000220499,0.3744995701446775,0.012570055977291973,0.1121162609851576,-0.26082142538822944,-0.18441483852167437,-5.458295653500826,29.792991441026004
2019-01-15,1.1395667565087,1.2986123925397588,0.01282958829084605,0.11326777251648436,-0.26350024179106496,-0.18630890644045361,10.060820754136873,101.22011424687125
2019-01-16,0.24167479758476001,0.058406707787634723,0.012869687597698036,0.11344464552237817,-0.26391170993230123,-0.18659983664570787,2.1303323437780683,4.538315894946958
2019-01-17,0.75582274704926,0.5712680249570896,0.013187207390547389,0.11483556674892753,-0.26714747657064264,-0.1888876984700014,6.581782704149181,43.31986356463731
2019-01-18,1.3222353029759,1.74830619643577,0.013381271015485469,0.11567744384920281,-0.2691059755730717,-0.19027246307183657,11.430364114023533,130.65322377915697
2019-01-22,-1.36025934490424,1.850305485399312,0.013568480328325007,0.11648382002804084,-0.2709818870823887,-0.19159883385428556,-11.677667718802391,136.36792335075944
2019-01-23,0.20899874743962,0.043680476431330065,0.014046325158872306,0.11851719351584523,-0.2757122211728735,-0.1949434356106476,1.7634466463439988,3.1097440745018967
2019-01-24,0.05312883635024,0.0028226732519305835,0.01413108671608489,0.1188742474890373,-0.2765428529243267,-0.19553073713347,0.4469331034473181,0.19974919895705118
2019-01-25,0.84258981646385,0.7099575988085844,0.014396361644987253,0.1199848392297429,-0.2791264756592445,-0.19735749798623195,7.022469020860941,49.31507114895162
