date,ret_pct,realized_var,pred_var,pred_vol,VaR_1,VaR_5
2020-07-17,-0.39341050386428833,0.1547718197107315,5.099821090698242,2.2582783465946448,-5.253541030592917,-3.7145373290621753
2020-07-20,0.540544867515564,0.29218876361846924,4.885481357574463,2.2103125022436223,-5.141955790560342,-3.635640536011606
2020-07-21,2.7789578437805176,7.722606658935547,4.518287658691406,2.1256264155988007,-4.9449464929333224,-3.496344319241545
2020-07-22,-0.14308983087539673,0.02047470025718212,4.8757147789001465,2.2081020761957872,-5.136813570623236,-3.6320047087097165
2020-07-23,-2.0007944107055664,4.003178119659424,5.193679332733154,2.2789645308194584,-5.301664291286329,-3.748563074212146
2020-07-24,0.534244179725647,0.285416841506958,4.9017181396484375,2.21398241629161,-5.150493287303791,-3.641677007444039
2020-07-27,0.7479768991470337,0.55946946144104,4.61025857925415,2.1471512706966296,-4.995020793829194,-3.5317495552188136
2020-07-28,-1.3552907705307007,1.8368130922317505,4.3205885887146,2.0786025566987547,-4.835552638752004,-3.4189969543765497
2020-07-29,0.5588631629943848,0.312328040599823,4.5024518966674805,2.1218981824459626,-4.936273325664289,-3.4902119214179783
2020-07-30,-3.3258450031280518,11.06124496459961,4.2646708488464355,2.0651079508941987,-4.804159491227556,-3.3968003030746456
2020-07-31,0.8729380369186401,0.7620208263397217,4.68165397644043,2.163713006949034,-5.0335491537504,-3.558991187162194
2020-08-03,1.8209112882614136,3.315717935562134,4.3205885887146,2.0786025566987547,-4.835552638752004,-3.4189969543765497
2020-08-04,1.668524980545044,2.783975601196289,4.594730377197266,2.143532219771204,-4.986601622402785,-3.525796746178005
2020-08-05,1.168204665184021,1.3647021055221558,4.3292741775512695,2.080690793354762,-4.840410603657201,-3.4224317980141166
2020-08-06,-0.5704742670059204,0.3254408836364746,4.3292741775512695,2.080690793354762,-4.840410603657201,-3.4224317980141166
2020-08-07,-1.7554845809936523,3.08172607421875,4.4835124015808105,2.117430613167952,-4.925880205372259,-3.4828634238873857
2020-08-10,1.731638789176941,2.998572826385498,4.645892143249512,2.1554331683560757,-5.01428736884227,-3.5453720646219944
2020-08-11,-0.7899454832077026,0.6240138411521912,4.276254177093506,2.0679105824705055,-4.810679387236817,-3.4014102217879425
2020-08-12,2.5155515670776367,6.327999591827393,4.494685173034668,2.1200672567243397,-4.9320139555042655,-3.487200316604088
2020-08-13,-1.012837529182434,1.0258398056030273,4.550634860992432,2.1332217092914725,-4.9626157882679856,-3.5088374656196977
2020-08-14,-0.5460034012794495,0.2981197237968445,4.656949043273926,2.157996534583391,-5.020250650415574,-3.549588426858199
2020-08-17,2.073103904724121,4.297760009765625,4.481326103210449,2.11691428811146,-4.924679053674775,-3.482014144745529
2020-08-18,0.0,0.0,4.276254177093506,2.0679105824705055,-4.810679387236817,-3.4014102217879425
2020-08-19,0.09322050958871841,0.00869006384164095,4.360218524932861,2.088113628357629,-4.857678700085477,-3.4346412750908444
2020-08-20,-0.818618655204773,0.6701365113258362,4.245216369628906,2.0603922853740513,-4.7931892127700735,-3.389043723540341
2020-08-21,-0.5652433037757874,0.31949999928474426,4.012086868286133,2.0030194378203454,-4.659720010835841,-3.294673787153094
2020-08-24,0.6591331958770752,0.43445655703544617,4.012086868286133,2.0030194378203454,-4.659720010835841,-3.294673787153094
2020-08-25,1.6983065605163574,2.8842451572418213,3.7577497959136963,1.9384916290543264,-4.509605880096498,-3.1885349868650765
2020-08-26,0.09223177284002304,0.008506699465215206,3.8001110553741455,1.9493873538561148,-4.534953126325273,-3.2064568593235636
2020-08-27,-0.8099048137664795,0.6559457778930664,3.8383657932281494,1.959174773527913,-4.557722069271106,-3.222555732069217
2020-08-28,-0.1627710908651352,0.026494428515434265,3.9401297569274902,1.9849760091566573,-4.617744718923662,-3.2649949880729863
2020-08-31,-0.8413243889808655,0.7078267335891724,3.8952910900115967,1.9736491810885735,-4.591394576527849,-3.246364013843343
2020-09-01,0.3514065146446228,0.12348654121160507,3.849581003189087,1.9620349138557873,-4.564375750642315,-3.227260244261111
2020-09-02,-2.9668726921081543,8.80233383178711,3.724740505218506,1.9299586796660975,-4.489755271427894,-3.174499534115255
2020-09-03,-0.33783671259880066,0.11413364112377167,4.10359001159668,2.0257319693376714,-4.712557260245258,-3.3320325769966175
2020-09-04,-3.944308280944824,15.557567596435547,3.986823081970215,1.9967030530277192,-4.6450259025018905,-3.2842842587177214
2020-09-08,-7.870262145996094,61.94102478027344,4.299986362457275,2.073640847026619,-4.824009976004624,-3.4108356682264573
2020-09-09,3.4490811824798584,11.896161079406738,9.65911865234375,3.1079122658697673,-7.230085092411586,-5.112060762762855
2020-09-10,-1.9907758235931396,3.963188409805298,7.1037139892578125,2.665279345445391,-6.2003669390018485,-4.383994398194697
2020-09-11,0.08040358126163483,0.006464736070483923,7.782374382019043,2.7896907323248294,-6.489791104375303,-4.588632919137404
2020-09-14,-0.18770217895507812,0.03523210808634758,7.516016006469727,2.7415353374468343,-6.377764903877282,-4.509424343215054
2020-09-15,2.700721502304077,7.293896675109863,9.324173927307129,3.0535510356480255,-7.1036219600549915,-5.022644496067079
2020-09-16,4.794394016265869,22.98621368408203,6.234751224517822,2.4969483824296055,-5.808770561054829,-4.107114603149948
2020-09-17,1.996864914894104,3.987469434738159,6.336136341094971,2.51716831799047,-5.855809165160088,-4.140373437493961
2020-09-18,0.34112945199012756,0.11636929959058762,6.22395658493042,2.494785879575724,-5.803739827138094,-4.103557602487449
2020-09-21,-4.4772443771362305,20.045717239379883,6.440401077270508,2.5377945301522162,-5.903792909972083,-4.17430053737848
2020-09-22,0.7350105047225952,0.540240466594696,7.187679290771484,2.6809847613836757,-6.236903199980805,-4.409827508563566
2020-09-23,0.8298848867416382,0.6887089014053345,7.162057399749756,2.6762020476320085,-6.225776944012468,-4.4019606445024655
2020-09-24,0.9471682906150818,0.8971277475357056,5.9314775466918945,2.4354624913334004,-5.6657329890196655,-4.005979312174012
2020-09-25,-0.14896073937416077,0.022189302369952202,5.462627410888672,2.337226435518962,-5.43720174942159,-3.844395379470226
2020-09-28,0.865802526473999,0.7496140003204346,5.72006893157959,2.391666559447531,-5.563848415985335,-3.93394141476582
2020-09-29,-3.279797315597534,10.757070541381836,5.326987266540527,2.308026704035403,-5.369273016162249,-3.796366095233485
2020-09-30,2.3394358158111572,5.472959995269775,6.267497539520264,2.5034970620155046,-5.82400506788726,-4.117886222518558
2020-10-01,-3.800812005996704,14.446171760559082,5.122333526611328,2.263257282460686,-5.265123767459867,-3.7227269497797915
2020-10-02,-4.408796310424805,19.437484741210938,5.843362331390381,2.4173047659305147,-5.623491803131245,-3.976112511687887
2020-10-05,5.69185209274292,32.397178649902344,7.336703300476074,2.708634951497908,-6.301227160969874,-4.4553080240588585
2020-10-06,3.6303822994232178,13.179676055908203,9.088237762451172,3.0146704235208155,-7.0131721306914505,-4.9586915801915445
2020-10-07,-1.7861982583999634,3.190504312515259,8.787349700927734,2.964346420533156,-6.896100993327883,-4.8759159613545755
2020-10-08,3.056678295135498,9.343281745910645,8.227314949035645,2.8683296444160047,-6.672732570335493,-4.717982418910092
2020-10-09,-1.4427446126937866,2.081511974334717,7.166511058807373,2.677034004043911,-6.227712364042592,-4.403329091024049
