mse,rmse,mae,qlike,var_1_hit_rate,var_1_exceptions,var_5_hit_rate,var_5_exceptions,target,freq,exog,window_id,regime,n_train,n_forecast,lookback,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,epochs,patience
0.6429440379142761,0.8018379211425781,0.5210310220718384,0.29096493124961853,0.0,0,0.06666666666666667,4,SPY,daily,with_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,5,16,1,0.2,0.001,0.0,64,80,10
561.251220703125,23.69074058532715,10.62552261352539,3.205174207687378,0.05,3,0.05,3,SPY,daily,with_exog,d_COVID_1,COVID,4038,60,5,16,1,0.2,0.001,0.0,64,80,10
6.487685203552246,2.547093391418457,1.6333472728729248,1.1760257482528687,0.016666666666666666,1,0.03333333333333333,2,SPY,daily,with_exog,d_COVID_2,COVID,4102,60,5,16,1,0.2,0.001,0.0,64,80,10
1.6113088130950928,1.2693734169006348,0.9813220500946045,0.7872103452682495,0.016666666666666666,1,0.016666666666666666,1,SPY,daily,with_exog,d_COVID_3,COVID,4179,60,5,16,1,0.2,0.001,0.0,64,80,10
15.608628273010254,3.950775623321533,2.596989870071411,2.219890594482422,0.08333333333333333,5,0.15,9,SPY,daily,with_exog,d_ENERGY_22_1,ENERGY_22,4514,60,5,16,1,0.2,0.001,0.0,64,80,10
14.4344482421875,3.799269437789917,2.228154182434082,2.026017665863037,0.03333333333333333,2,0.06666666666666667,4,SPY,daily,with_exog,d_ENERGY_22_2,ENERGY_22,4604,60,5,16,1,0.2,0.001,0.0,64,80,10
3.0935559272766113,1.7588506937026978,1.1619869470596313,1.3937417268753052,0.016666666666666666,1,0.06666666666666667,4,SPY,daily,with_exog,d_ENERGY_22_3,ENERGY_22,4692,60,5,16,1,0.2,0.001,0.0,64,80,10
0.37911078333854675,0.615719735622406,0.46233123540878296,0.17509299516677856,0.0,0,0.016666666666666666,1,SPY,daily,with_exog,d_ENERGY_22_4,ENERGY_22,4809,60,5,16,1,0.2,0.001,0.0,64,80,10
0.3000383675098419,0.5477575659751892,0.388353556394577,-0.3729094862937927,0.016666666666666666,1,0.03333333333333333,2,SPY,daily,with_exog,d_CALM_17_19_1,CALM_17_19,3282,60,5,16,1,0.2,0.001,0.0,64,80,10
0.08567699044942856,0.29270631074905396,0.2713336646556854,-0.6551774740219116,0.0,0,0.0,0,SPY,daily,with_exog,d_CALM_17_19_2,CALM_17_19,3431,60,5,16,1,0.2,0.001,0.0,64,80,10
8.285883903503418,2.878521203994751,1.7209441661834717,1.6260379552841187,0.05,3,0.11666666666666667,7,SPY,daily,with_exog,d_CALM_17_19_3,CALM_17_19,3668,60,5,16,1,0.2,0.001,0.0,64,80,10
0.5876079201698303,0.766555905342102,0.5443864464759827,0.3617754876613617,0.016666666666666666,1,0.016666666666666666,1,SPY,daily,with_exog,d_CALM_17_19_4,CALM_17_19,3740,60,5,16,1,0.2,0.001,0.0,64,80,10
75.58148956298828,8.693761825561523,3.0573134422302246,1.2534594535827637,0.08333333333333333,5,0.11666666666666667,7,SPY,daily,with_exog,d_CALM_17_19_5,CALM_17_19,3977,60,5,16,1,0.2,0.001,0.0,64,80,10
