date,ret,realized_variance,pred_variance,pred_volatility,std_resid,var_1,var_5
0,-0.0019797744642371,0.03919506929245296,0.6014418824978569,0.7755268418938553,-0.2552812304216889,-1.8041452199013777,-1.2756281386873294
1,0.005270995677540701,0.2778339543265275,0.57046368933501,0.7552904668635836,0.6978766327382653,-1.7570683718714117,-1.2423422638224366
2,0.005895831468357,0.3476082870326866,0.5225629876000087,0.7228851828610189,0.8155972218191843,-1.6816824083243558,-1.1890403148984257
3,-0.0033367420848087,0.11133847740533512,0.48877205002218693,0.6991223426712859,-0.47727584732298756,-1.6264017755677982,-1.149953921025675
4,0.011209134526978,1.256446968438903,0.4996685314475991,0.706872358667107,1.5857367160478837,-1.644431008803459,-1.1627015629453332
5,-0.0013614156895185,0.01853452679667133,0.44508893838949515,0.6671498620171447,-0.20406444893838768,-1.5520226631702247,-1.0973638702590751
6,-0.0020137909083883,0.04055353822707374,0.42694605076303616,0.6534110886440757,-0.3081966228285493,-1.5200614969418569,-1.0747655990465184
7,0.0015594340193123,0.024318344605885146,0.4140582131715297,0.6434735528143559,0.24234624911805838,-1.4969433315911835,-1.0584198071940434
8,0.0118114827171211,1.3951112397685044,0.38381915688808105,0.6195314010508919,1.9065188135880842,-1.441245557736286,-1.019038472028887
9,-0.0053399022051383,0.28514555560440885,0.3639426011446999,0.6032765544463832,-0.8851499641053745,-1.403431129895027,-0.9923016286359211
10,0.0093742126808802,0.8787586338637514,0.4511308021053158,0.6716627145415441,1.3956726312072782,-1.5625211280462212,-1.1047868521017306
11,-0.0016633209567692999,0.027666366052279394,0.3654471787313199,0.6045222731474167,-0.275146347893734,-1.4063291049468292,-0.9943506535594773
12,-0.0048117220254182,0.23152668849894623,0.35704294699603206,0.5975307079941851,-0.8052677395560774,-1.3900642922163908,-0.9828505522591168
13,0.0055158437575295,0.3042453235747716,0.4190322929909738,0.6473270371234109,0.8520953770200582,-1.5059078766212033,-1.064758224836193
14,-0.0084799353499063,0.7190930353859046,0.34790593069972514,0.5898355115621008,-1.4376779938949962,-1.372162588356285,-0.9701930804976989
15,-0.007966092637611,0.6345863191100017,0.5931843665683081,0.7701846314802108,-1.0343094774951611,-1.7917173800629167,-1.2668409845125082
16,0.0030514071289395,0.09311085466542803,0.6313982613369927,0.7946057269721838,0.3840152449651698,-1.8485293436424166,-1.3070101120066082
17,-0.0036370757449323996,0.13228319974375571,0.44917154868144993,0.6702026176324962,-0.5426830109647199,-1.559124434705964,-1.1023852064051824
18,-0.0265046027560522,7.024939672561298,0.46635370240865054,0.6829009462642811,-3.881178214943486,-1.5886651645223888,-1.1232720983113957
19,0.0057959819465827,0.33593406725112585,2.909781587872234,1.7058081919935295,0.3397792303839918,-3.9683032609655977,-2.8058047914840913
20,0.0080715268513573,0.6514954571218189,1.201963916604289,1.0963411497359246,0.7362240168857556,-2.550470902911659,-1.8033207165192833
21,-0.0018466866179567,0.03410251464940355,1.0444423832216512,1.0219796393381089,-0.18069700675766082,-2.377480161287235,-1.6810069164358465
22,0.0023733824452571,0.056329442314545716,0.9707953972716477,0.985289499219213,0.2408817354836191,-2.2921261318233808,-1.6206570063879229
23,0.0116545786889279,1.3582920441641235,0.8820505523541821,0.9391754640929362,1.240937304530628,-2.184848844243922,-1.5448061684570988
24,0.003314679447353,0.1098709983870439,0.8074351161877129,0.8985739347364317,0.3688822165006663,-2.090395562742611,-1.4780225956352757
25,-0.0069664886226883,0.48531963730045535,0.7454740408069229,0.8634083858794301,-0.8068590410541981,-2.008588262919646,-1.4201804150540975
26,0.0103345304871407,1.068025203896406,0.864279599515504,0.9296663915166042,1.1116386029919338,-2.162727433471872,-1.5291651359409744
27,-0.0236860472031894,5.610288321117164,0.6930381008708533,0.8324890995507709,-2.8452080893276444,-1.9366592469021098,-1.3693227147936513
28,0.0011249064016052,0.012654144123723596,2.6832394043104824,1.6380596461394445,0.06867310383088694,-3.810696575348589,-2.6943683501153117
29,-0.007634808775583699,0.5829030503972986,1.2431066453529929,1.114946924904048,-0.6847688087252,-2.593754408418905,-1.8339244932868148
30,0.0133724514034314,1.7882245653713442,1.3030360690070364,1.1415060529874717,1.1714744191179656,-2.655540179572156,-1.8776103714435028
31,-0.0277368624597817,7.693335391128473,1.0634494361293099,1.0312368477364013,-2.6896694508797876,-2.3990156483641556,-1.6962336692452236
32,-0.0050836937724687,0.25843942372237044,3.7747830815684202,1.9428800996377569,-0.26165761713327224,-4.519814989308553,-3.1957533786210033
