date,ret,realized_variance,pred_variance,pred_volatility,std_resid,var_1,var_5
22,-0.0013188715497243,0.017394221646721768,0.6149873223427793,0.7842112740472298,-0.1681780909521673,-1.8243482301786322,-1.2899127584128214
23,-0.009578596103994,0.9174950332344902,0.5610774270327648,0.7490510176435012,-1.2787641800591982,-1.7425532424430874,-1.2320792831426046
24,0.001220792416591,0.014903341244060937,0.7110720618014432,0.8432508890012765,0.14477214699848978,-1.9616949129111687,-1.3870242832038036
25,0.0005547048288514,0.0030769744715106093,0.6531958139888793,0.8082053043558173,0.06863414850927381,-1.8801666915766861,-1.329379426191085
26,0.0127774917671041,1.6326429585841302,0.5983958719322018,0.7735605160116446,1.651776622853351,-1.799570861865625,-1.2723938204282064
27,0.0032412585040022,0.10505756689766581,0.5665897512473644,0.7527215628951813,0.43060524153651153,-1.7510922075859041,-1.2381167928127201
28,-0.0022207449786844,0.049317082603519774,0.5246307258012711,0.7243139690778241,-0.30659977212807166,-1.6850062621022792,-1.1913904590892759
29,0.010838727586024,1.1747801568403764,0.4940002458238412,0.7028515105083301,1.5421077459426675,-1.6350771172374472,-1.156087856267948
30,0.0017290113532046,0.029894802595104023,0.4739700269511841,0.6884548111177553,0.2511437679398924,-1.6015853862169787,-1.132407393059231
31,0.0020132763838338,0.040532817977029026,0.44063711648303366,0.6638050289678692,0.3032933310198303,-1.5442414179170212,-1.0918621094864271
32,-0.0035620338975617,0.12688085487378595,0.40883359253331913,0.6394009638195106,-0.5570892286873667,-1.487469072841183,-1.0517209944147896
33,0.0061806899557677,0.3820092832932773,0.4000821184878036,0.6325204490669085,0.9771525908585924,-1.4714626019741606,-1.0404035547686787
34,0.0013605370524434,0.018510610710713755,0.3806105067323167,0.616936387913954,0.22053117292104976,-1.4352086544420624,-1.014770055258608
35,-0.0007156682758758998,0.005121810810951832,0.3542352491767799,0.595176653756496,-0.12024468220635222,-1.384587943145166,-0.9789784776082133
36,-0.0004296225674709001,0.0018457555048028806,0.33996752541981284,0.583067342096788,-0.07368318141879117,-1.3564174717095063,-0.9590604324048569
37,-0.001864525509883,0.03476455377004462,0.31633278092717776,0.5624346903660706,-0.3315096920265428,-1.308418746219927,-0.9251227403719599
38,0.0062241217739362,0.38739691856786707,0.2991809924553291,0.5469743983545565,1.1379182997705197,-1.2724527287668905,-0.899692822983092
39,-0.0036438032396546,0.13277302049317358,0.2924870265480384,0.54082069722602,-0.6737543992573531,-1.258137079229037,-0.8895708853626434
40,-0.0013608170510783003,0.018518230465054412,0.3150406972043312,0.5612848627963622,-0.24244677547486496,-1.3057438472976224,-0.9232314423235563
41,-0.0060758096000741,0.36915462296352597,0.3036949579916547,0.5510852547398222,-1.1025171782073184,-1.2820160107792404,-0.9064545800182728
42,-0.0084004610114511,0.7056774520491004,0.37841089535195865,0.6151511158666289,-1.3655930705118655,-1.431055490610183,-1.01183354405647
43,-0.0020017429427774,0.04006974808959125,0.5220550109071296,0.7225337437844198,-0.2770449075904549,-1.6808648387756546,-1.1884622490586292
44,0.0143967408991674,2.0726614851775933,0.49004671098756963,0.700033364196,2.056579248290872,-1.6285211285550223,-1.151452418084832
45,0.0037640934011705994,0.1416839913273605,0.4497935218620775,0.6706664758746165,0.5612466906537774,-1.5602035303413768,-1.1031481853171254
46,0.006597770181944099,0.4353057137375067,0.4154639240528876,0.6445649106590333,1.0236005827866477,-1.4994822095929665,-1.060214931103163
