date,ret,realized_variance,pred_variance,pred_volatility,std_resid,var_1,var_5
0,0.0028371976624459,0.08049690575788479,0.2872345054420788,0.5359426326036013,0.5293845814547046,-1.2467890039652394,-0.8815471830759543
1,-0.0008502534563268,0.007229309399956695,0.2746169779183947,0.5240390996084116,-0.16225000328451678,-1.2190972452883047,-0.8619676136552799
2,-0.0011822437636066,0.013977003165866982,0.2652451641876317,0.5150195765091184,-0.2295531699241472,-1.1981146969014018,-0.8471318183720351
3,-0.0034120378986006,0.11642002621486798,0.2580320213279506,0.507968523953946,-0.6717026228400612,-1.1817114957799262,-0.8355338690028342
4,0.0062936316773871,0.39609799690610353,0.3210122579814581,0.5665794366030752,1.1108118775225135,-1.3180608678168213,-0.9319402412526903
5,-0.0041121893677456,0.16910101396199959,0.30292833752280596,0.5503892599995079,-0.7471420077763284,-1.2803968848947669,-0.9053097705453278
6,-0.0042246088382551,0.17847319836263106,0.3305809577917527,0.5749617011521313,-0.7347635207335826,-1.337560931130166,-0.945727839498272
7,0.0010935467907788,0.011958445836226126,0.3601586928372301,0.6001322294604999,0.18221764089588463,-1.396116336148824,-0.9871296742785769
8,-0.014164339072852502,2.0062850137073607,0.33362785417118335,0.5776052754011024,-2.452252373044283,-1.3437108044641288,-0.9500761321898077
9,0.0041360288125984,0.1710673433864413,0.818418291455843,0.9046647398101924,0.4571891254948413,-2.1045648941771513,-1.4880410784519054
10,-0.0163549472130641,2.6748429834211316,0.7012922357910559,0.837431929049195,-1.9529882544164767,-1.9481579877975148,-1.3774529458215368
11,-0.002344251910662,0.05495517020642439,1.2192063393689294,1.104176769982474,-0.21230766435153398,-2.568699281414011,-1.8162091649012346
12,0.0126335296680144,1.5960607187260005,1.0776380521992086,1.0380934698760071,1.2169934629801096,-2.414966536701729,-1.70751180904019
13,-0.0061514722178985,0.37840610447577094,0.9107389621472607,0.9543264442250674,-0.6445878404735627,-2.2200952946639405,-1.5697273130793046
14,0.0132723548524884,1.7615540333037236,0.8547951752921311,0.924551337294004,1.435545471313059,-2.1508280379555225,-1.5207516204508769
15,-0.0029770587982803996,0.08862879088418738,0.732610845983078,0.8559268928962789,-0.34781694826840304,-1.9911837076236407,-1.407874454185749
16,0.0119501558796564,1.4280622554808646,0.6577855854682757,0.8110398174370206,1.4734363988959596,-1.8867607550570844,-1.3340417853133437
17,-0.004571948282293,0.2090271109596191,0.5754494285934234,0.758583830959653,-0.6026951927658697,-1.7647298824347453,-1.2477593657007282
18,0.0087882008494144,0.7723247416964797,0.5216279499700334,0.7222381532223519,1.2168009693485162,-1.6801771923000013,-1.187976045850519
19,-0.0019505404027295,0.0380460786268016,0.46520829558260396,0.6820617974807004,-0.28597707860697075,-1.586713012533702,-1.121891821391171
20,-0.0056346241008524,0.31748988757906715,0.4173126769320223,0.6459974279608413,-0.8722363057448514,-1.5028147431725543,-1.0625712123827125
21,-0.014762739028141,2.179384636129975,0.4360441093540213,0.6603363607692835,-2.235639274951117,-1.5361720890274884,-1.0861566580192923
22,-0.0023839428462126,0.05683183494008232,0.9287962938521053,0.9637407814615429,-0.2473634915186713,-2.2419963180795186,-1.5852125198280655
23,0.0022871214152573,0.05230924368128555,0.8117757371415124,0.9009859805465967,0.2538465042341484,-2.0960068203851776,-1.481990057934499
24,0.0121261815242847,1.4704427835990361,0.6975183367884472,0.8351756323004444,1.4519319117206297,-1.942909056652854,-1.3737416679308758
