date,ret,ret_lag1,SPY_ret_lag1,OIL_ret_lag1,DXY_ret_lag1,vix_log_lag1
2009-12-18,-0.007712328876948504,-0.04318477394556375,0.0009005412163105575,-0.07709883059720823,0.008656874867997821,3.072230251594242
2009-12-25,-0.006050019057357581,-0.007712328876948504,-0.00813337870685249,0.048742424393910966,0.01619311249539468,3.076390190647819
2010-01-01,-0.008093550942420258,-0.006050019057357581,0.02575706266147293,0.06197084979331624,0.0002569271962746811,2.9688747841172605
2010-01-08,0.03851107387911146,-0.008093550942420258,-0.009289259918096704,0.016644784606063112,0.00025695919027768355,3.076390190647819
2010-01-15,-0.007141921506946147,0.03851107387911146,0.027699894073238696,0.041829543589632756,-0.005021569620481614,2.897567978476996
2010-01-22,-0.03686266579239561,-0.007141921506946147,-0.008150487522097905,-0.059115187567580385,-0.0019381300077077057,2.885359207552917
2010-01-29,-0.005708468969265468,-0.03686266579239561,-0.03976336831742788,-0.045372920356116175,0.0123394765406033,3.3072529159302264
2010-02-05,-0.028851804110029633,-0.005708468969265468,-0.016805201911799017,-0.022384459312951854,0.014961611930774055,3.2035591548437723
2010-02-12,0.034835711493713895,-0.028851804110029633,-0.006820661554811203,-0.0235990536105124,0.012257856390512245,3.262318406087198
2010-02-19,0.028769894628155157,0.034835711493713895,0.012855368560950708,0.04046787820773279,-0.0014929431111800895,3.123685617725267
2010-02-26,-0.0026790513158738705,0.028769894628155157,0.02828883264302462,0.0738285076799432,0.003976144610294163,2.9967317967523925
2010-03-05,0.014646748265695564,-0.0026790513158738705,-0.003605506018997673,-0.0018811555724429496,-0.0034782492122644726,2.970414465569701
2010-03-12,-0.02978357972025414,0.014646748265695564,0.031204050100588354,0.022835396521572626,0.0008706971683309916,2.8576189758040322
2010-03-19,0.0053420601927598454,-0.02978357972025414,0.010534909792602853,-0.0031953098299366545,-0.007487848115649065,2.866761887917216
2010-03-26,-0.0028939008055770543,0.0053420601927598454,0.004407967902268162,-0.00691699354832398,0.01108699457340645,2.8314470387838178
2010-04-02,0.018750852247985783,-0.0028939008055770543,0.009355448230718544,-0.008464082194675093,0.011822786424608545,2.8775116679270365
2010-04-09,0.03149591172872768,0.018750852247985783,0.010410382681532049,0.05909407166992864,-0.004786158571681298,2.8604850848416996
2010-04-16,-0.02159039771117488,0.03149591172872768,0.014746790829630818,0.0005889089291315486,-0.002463415225548715,2.78130062502572
